"dbn","school","school_type","report_type","principal","superintendent","colocated","colocated_dbns","Universal Literacy","Algebra for All","AP for All","College Access for All (MS)","College Access for All (HS)","Computer Science for All","Single Shepherd","District Charter Partnership","MSQI","Learning Partners","Showcase","Community School","PROSE","Consortium School","Gifted and Talented","Dual Language or Transitional","New Arrivals","Mastery Collaborative","admission_method","Phase out","Renewal","Receivership","Rise","federal_accountability_status","district","bfsc"
30Q011,P.S. 011 Kathryn Phelan,Elementary,EMS,Elizabeth Pena Jorge,Philip Composto,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q017,P.S. 017 Henry David Thoreau,Elementary,EMS,Rebecca Heyward,Philip Composto,1,30Q300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q069,P.S. 069 Jackson Heights,Elementary,EMS,Martha Vazquez,Philip Composto,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q070,P.S. 070,Elementary,EMS,Donna Condiles Geller,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q076,P.S. 076 William Hallet,Elementary,EMS,Timothy Miller,Philip Composto,1,75Q277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q078,P.S./I.S. 78Q,K-8,EMS,Louis Pavone,Philip Composto,1,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: Zoned",0,,,,Good Standing,30,QFSN
30Q084,P.S. 084 Steinway,Elementary,EMS,John Buffa,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q085,P.S. 085 Judge Charles Vallone,Elementary,EMS,Ann Gordon Chang,Philip Composto,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q092,P.S. 092 Harry T. Stewart Sr.,Elementary,EMS,Pasquale Baratta,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q111,P.S. 111 Jacob Blackwell,K-8,EMS,Dionne Jaggon,Philip Composto,1,84Q304,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"K: Zoned School, MS: Unscreened, Zoned",0,1,,,Good Standing,30,QFSN
30Q112,P.S. 112 Dutch Kills,Elementary,EMS,Dov Witkes,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q122,P.S. 122 Mamie Fay,K-8,EMS,Anna Aprea,Philip Composto,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"K: Zoned School, MS: Composite Score",0,,,,Good Standing,30,QFSN
30Q126,Albert Shanker School for Visual and Performing Ar,Middle,EMS,Alexander Angueira,Philip Composto,1,30Q300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Composite Score, Limited Unscreened, Zoned",0,,,,Good Standing,30,QFSN
30Q127,P.S. 127 Aerospace Science Magnet School,K-8,EMS,Evita Sanabria,Philip Composto,0,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"K: Zoned School, MS: Screened: Language, Zoned",0,,,,Good Standing,30,QFSN
30Q141,I.S. 141 The Steinway,Middle,EMS,Miranda Pavlou,Philip Composto,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MS: Limited Unscreened, Zoned",0,,,,Good Standing,30,QFSN
30Q145,I.S. 145 Joseph Pulitzer,Middle,EMS,Ivan Rodriguez,Philip Composto,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"MS: Limited Unscreened, Zoned",0,,,,Good Standing,30,QFSN
30Q148,P.S. 148 Queens,Elementary,EMS,Yolanda Harvey,Philip Composto,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q149,P.S. 149 Christa Mcauliffe,Elementary,EMS,Onalis Hernandez,Philip Composto,0,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q150,P.S. 150 Queens,Elementary,EMS,Carmen Parache,Philip Composto,0,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q151,P.S. 151 Mary D. Carter,Elementary,EMS,Samantha Maisonet,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q152,P.S. 152 Gwendoline N. Alleyne School,Elementary,EMS,Vincent Vitolo,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q166,P.S. 166 Henry Gradstein,Elementary,EMS,Jessica Geller,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q171,P.S. 171 Peter G. Van Alst,Elementary,EMS,Lisa Stone,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q204,I.S. 204 Oliver W. Holmes,Middle,EMS,Faye Erstejn Kotzer,Philip Composto,1,30Q258,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"MS: Screened: Language, Unscreened, Zoned",0,,,,Good Standing,30,QFSN
30Q212,P.S. 212,Elementary,EMS,Carin Ellis,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,K-2,EC,Yvonne Marrero,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,,30,QFSN
30Q227,I.S. 227 Louis Armstrong,Middle,EMS,Helen Ponella,Philip Composto,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MS: School-managed Admissions,0,,,,Good Standing,30,QFSN
30Q228,P.S. 228 Early Childhood Magnet School of the Arts,K-2,EC,Olga Guzman,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,,30,QFSN
30Q230,I.S. 230,Middle,EMS,Ronald Zirin,Philip Composto,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"MS: Unscreened, Zoned",0,,,,Good Standing,30,QFSN
30Q234,P.S. 234,Elementary,EMS,Dora Danner,Philip Composto,1,30Q235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q235,Academy for New Americans,Middle,EMS,Betty Cartagena,Philip Composto,1,30Q234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,MS: School-managed Admissions,0,,,,Good Standing,30,QFSN
30Q258,Energy Tech High School,High School,HS,Hope Barter,Fred Walsh,1,30Q204,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,30,AFSA
30Q280,P.S. 280,Elementary,EMS,Lisa Hidalgo,Philip Composto,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q286,"Young Women's Leadership School, Astoria",Middle,EMS,Allison Persad,Juan Mendez,0,,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,"MS: Screened, HS: Screened",0,,,,Good Standing,30,QFSN
30Q286,"Young Women's Leadership School, Astoria",High School,HS,Allison Persad,Juan Mendez,0,,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,"MS: Screened, HS: Screened",0,,,,Good Standing,30,QFSN
30Q291,Hunters Point Community Middle School,Middle,EMS,Sarah Goodman,Philip Composto,1,"30Q301, 75Q277",0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,MS: Limited Unscreened,0,,,,Good Standing,30,QFSN
30Q300,The 30th Avenue School (G&T Citywide),K-8,EMS,Vasilios Biniaris,Philip Composto,1,30Q017,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"K: Gifted & Talented School, MS: Composite Score",0,,,,Good Standing,30,QFSN
30Q301,Academy for Careers in Television and Film,High School,HS,Edgar Rodriguez,Juan Mendez,1,"30Q291, 75Q277",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,HS: Limited Unscreened,0,,,,Good Standing,30,AFSA
30Q329,East Elmhurst Community School,Elementary,EMS,Rachel Staroba-Hallenb,Philip Composto,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,30,QFSN
30Q361,The Woodside Community School,K-2,EC,Nayeon Hwang,Philip Composto,1,30Q011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,,30,QFSN
30Q445,William Cullen Bryant High School,High School,HS,Namita Dwarka,Elaine Lindsey,1,79Q950,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"HS: Ed. Opt., Screened, Zoned Guarantee",0,,,,Targeted Support and Improvement,30,QFSN
30Q450,Long Island City High School,High School,HS,Vivian Selenikas,Michael Alcoff,1,"75Q993, 79M645",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"HS: Ed. Opt., Screened, Screened: Language, Zoned Guarantee",0,1,,,Good Standing,30,QFSN
30Q501,Frank Sinatra School of the Arts High School,High School,HS,Gideon Rafel Frankel,Elaine Lindsey,1,75Q993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Audition,0,,,,Good Standing,30,QFSN
30Q502,Information Technology High School,High School,HS,Joseph Reed,Elaine Lindsey,1,75Q721,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Ed. Opt.,0,,,,Good Standing,30,QFSN
30Q555,Newcomers High School,High School,HS,Orlando Sarmiento,Elaine Lindsey,1,30Q575,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,HS: Screened: Language,0,,,,Good Standing,30,QFSN
30Q575,Academy of American Studies,High School,HS,William Bassell,Elaine Lindsey,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"HS: Ed. Opt., Screened",0,,,,Good Standing,30,QFSN
30Q580,Baccalaureate School for Global Education,Middle,EMS,Kelly Johnson,Elaine Lindsey,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Screened,0,,,,Good Standing,30,QFSN
30Q580,Baccalaureate School for Global Education,High School,HS,Kelly Johnson,Elaine Lindsey,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Screened,0,,,,Good Standing,30,QFSN
31R001,P.S. 001 Tottenville,Elementary,EMS,Grace Silberstein,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R002,I.S. R002 George L. Egbert,Middle,EMS,Adrienne Stallone,Anthony Lodico,1,75R037,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"MS: Composite Score, Zoned",0,,,,Good Standing,31,RFSC
31R003,P.S. 003 The Margaret Gioiosa School,Elementary,EMS,"Myers, Elmer",Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R004,P.S. 004 Maurice Wollin,Elementary,EMS,Suzanne Dimitri,Anthony Lodico,0,,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R005,P.S. 005 Huguenot,Elementary,EMS,Lisa Arcuri,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R006,P.S. 6 Corporal Allan F. Kivlehan School,Elementary,EMS,Elizabeth Waters,Anthony Lodico,1,75R373,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R007,I.S. 007 Elias Bernstein,Middle,EMS,Nora De Rosa,Anthony Lodico,1,75R025,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,MS: Zoned,0,,,,Good Standing,31,RFSC
31R008,P.S. 8 Shirlee Solomon,Elementary,EMS,Lisa Esposito,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R009,Naples Street Elementary School,Elementary,EMS,Deanna Marco,Anthony Lodico,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Non-Zoned School,0,,,,Good Standing,31,RFSC
31R010,Fort Hill Collaborative Elementary School,K-3,EC,Jennifer Gonzalez Funes,Anthony Lodico,1,31R016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R011,P.S. 11 Thomas Dongan School,Elementary,EMS,Erica Mattera,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R013,P.S. 013 M. L. Lindemeyer,Elementary,EMS,Paul Martuccio,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R016,P.S. 016 John J. Driscoll,Elementary,EMS,Michele Ramos,Anthony Lodico,1,31R010,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R018,P.S. 018 John G. Whittier,Elementary,EMS,Robert Rodriguez,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R019,P.S. 019 The Curtis School,Elementary,EMS,Lynette Cartagena,Anthony Lodico,0,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R020,P.S. 020 Port Richmond,Elementary,EMS,Marie Munoz,Anthony Lodico,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R021,P.S. 21 Margaret Emery-Elm Park,Elementary,EMS,Anthony Cosentino,Anthony Lodico,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R022,P.S. 022 Graniteville,Elementary,EMS,Melissa Lamb Donath,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R023,P.S. 023 Richmondtown,Elementary,EMS,Paul Proscia,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R024,I.S. 024 Myra S. Barnes,Middle,EMS,Lenny Santamaria,Anthony Lodico,1,75R721,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS: Zoned,0,,,,Good Standing,31,RFSC
31R026,P.S. 026 The Carteret School,Elementary,EMS,Laura Kump,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R027,I.S. 027 Anning S. Prall,Middle,EMS,Matthew Barone,Anthony Lodico,0,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MS: Composite Score, Unscreened, Zoned",0,,,,Good Standing,31,RFSC
31R028,The Eagle Academy for Young Men of Staten Island,Middle,EMS,Jermaine Cameron,Anthony Lodico,1,31R049,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MS: Limited Unscreened, HS: Limited Unscreened",0,,,,Good Standing,31,RFSC
31R028,The Eagle Academy for Young Men of Staten Island,High School,HS,Jermaine Cameron,Anthony Lodico,1,31R049,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MS: Limited Unscreened, HS: Limited Unscreened",0,,,,Good Standing,31,RFSC
31R029,P.S. 029 Bardwell,Elementary,EMS,Linda Manfredi,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R030,P.S. 030 Westerleigh,Elementary,EMS,Alan Ihne,Anthony Lodico,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R031,P.S. 031 William T. Davis,Elementary,EMS,Daniel Singleton,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Comprehensive Support and Improvement,31,RFSC
31R032,P.S. 032 The Gifford School,Elementary,EMS,Nancy Spatarobellocch,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R034,I.S. 034 Tottenville,Middle,EMS,John Boyle,Anthony Lodico,0,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,MS: Zoned,0,,,,Good Standing,31,RFSC
31R035,P.S. 35 The Clove Valley School,Elementary,EMS,Melissa Garofalo,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R036,P.S. 036 J. C. Drumgoole,Elementary,EMS,Barbara Bellafatto,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R038,P.S. 038 George Cromwell,Elementary,EMS,Nancy Acosta Murillo,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R039,P.S. 39 Francis J. Murphy Jr.,Elementary,EMS,Tracey Wright,Anthony Lodico,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R041,The Stephanie A. Vierno School,Elementary,EMS,Jennifer Logan,Anthony Lodico,0,,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R042,P.S. 042 Eltingville,Elementary,EMS,Brian Sharkey,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R044,P.S. 044 Thomas C. Brown,Elementary,EMS,Kasandra Lopez Garcia,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,K: Zoned School,0,,,,Targeted Support and Improvement,31,RFSC
31R045,P.S. 045 John Tyler,Elementary,EMS,Christine Chavez,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R046,P.S. 046 Albert V. Maniscalco,Elementary,EMS,Andrea Maffeo,Anthony Lodico,0,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R047,CSI High School for International Studies,High School,HS,Joseph Canale,Anthony Lodico,1,"31R063, 31R064, 75R721",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,31,RFSC
31R048,P.S. 048 William G. Wilcox,K-8,EMS,Allison Odonnell,Anthony Lodico,1,75R373,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K: Zoned School, MS: Unscreened",0,,,,Good Standing,31,RFSC
31R049,I.S. 49 Berta A. Dreyfus,Middle,EMS,James De Francesco,Anthony Lodico,1,31R028,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"MS: Composite Score, Zoned",0,,,,Targeted Support and Improvement,31,RFSC
31R050,P.S. 050 Frank Hankinson,Elementary,EMS,Joseph Santello,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R051,I.S. 051 Edwin Markham,Middle,EMS,Nicholas Mele,Anthony Lodico,0,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"MS: Screened: Language, Zoned",0,,,,Good Standing,31,RFSC
31R052,P.S. 052 John C. Thompson,Elementary,EMS,Jane Mccord,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R053,The Barbara Esselborn School,Elementary,EMS,Beth Albano,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R054,P.S. 054 Charles W. Leng,Elementary,EMS,Karen Catanzaro Larosa,Anthony Lodico,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R055,P.S. 055 Henry M. Boehm,Elementary,EMS,Sharon Fishman,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R056,P.S. 56 The Louis Desario School,Elementary,EMS,Philip Carollo,Anthony Lodico,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R057,P.S. 057 Hubert H. Humphrey,Elementary,EMS,Karyn Lind,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R058,Space Shuttle Columbia School,Elementary,EMS,Michael La Morte,Anthony Lodico,1,75R373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R059,The Harbor View School,Elementary,EMS,Carol Mongiello,Anthony Lodico,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Non-Zoned School,0,,,,Good Standing,31,RFSC
31R060,P.S. 060 Alice Austen,Elementary,EMS,Donna Bonanno,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R061,I.S. 061 William A Morris,Middle,EMS,Susan Tronolone,Anthony Lodico,1,75R025,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"MS: Unscreened, Zoned",0,,,,Good Standing,31,RFSC
31R062,The Kathleen Grimm School for Leadership and Susta,K-2,EC,Lisa Sarnicola,Anthony Lodico,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,,31,RFSC
31R063,Marsh Avenue School for Expeditionary Learning,Middle,EMS,Cara De Angelo,Anthony Lodico,1,"31R047, 31R064, 75R721",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,MS: Limited Unscreened,0,,,,Good Standing,31,AFSA
31R064,Gaynor McCown Expeditionary Learning School,High School,HS,Traci Frey,Kathy Pelles,1,"31R047, 31R063, 75R721",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,HS: Limited Unscreened,0,,,,Good Standing,31,AFSA
31R065,P.S. 65 The Academy of Innovative Learning,Elementary,EMS,Sophie Scamardella,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Non-Zoned School,0,,,,Good Standing,31,RFSC
31R068,Port Richmond School for Visionary Learning,K-1,EC,Lorrie Brown,Anthony Lodico,1,31R066,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,,,,,31,RFSC
31R069,P.S. 069 Daniel D. Tompkins,Elementary,EMS,Doreen Murphy,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R072,I.S. 072 Rocco Laurie,Middle,EMS,Peter Macellari,Anthony Lodico,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MS: Zoned,0,,,,Good Standing,31,RFSC
31R074,P.S. 74 Future Leaders Elementary School,Elementary,EMS,Nicole Reidchristopher,Anthony Lodico,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R075,I.S. 075 Frank D. Paulo,Middle,EMS,K Zapata,Anthony Lodico,1,75R025,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"MS: Composite Score, Zoned",0,,,,Good Standing,31,RFSC
31R078,P.S. 78,Elementary,EMS,Louis Bruschi,Anthony Lodico,0,,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,K: Zoned School,0,,,,Good Standing,31,RFSC
31R080,The Michael J. Petrides School,K-8,EMS,Joanne Buckheit,Anthony Lodico,0,,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"K: Non-Zoned School, MS: Unscreened, HS: Ed. Opt., For Continuing 8th Graders",0,,,,Good Standing,31,RFSC
31R080,The Michael J. Petrides School,High School,HS,Joanne Buckheit,Anthony Lodico,0,,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,"K: Non-Zoned School, MS: Unscreened, HS: Ed. Opt., For Continuing 8th Graders",0,,,,Good Standing,31,RFSC
31R440,New Dorp High School,High School,HS,Deirdre Deangelis Dales,Donald Conyers,1,75R721,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"HS: Ed. Opt., Screened, Zoned Guarantee",0,,,,Good Standing,31,AFSA
31R445,Port Richmond High School,High School,HS,Oneatha Swinton,Anthony Lodico,1,79Q950,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,"HS: Ed. Opt., Screened, Zoned Guarantee",0,,,,Good Standing,31,RFSC
31R450,Curtis High School,High School,HS,Gregory Jaenicke,Anthony Lodico,0,,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,"HS: Ed. Opt., Screened, Unscreened, Zoned Guarantee",0,,,,Good Standing,31,RFSC
31R455,Tottenville High School,High School,HS,Joseph Scarmato,Anthony Lodico,1,79Q950,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"HS: Ed. Opt., Screened, Zoned Guarantee",0,,,,Good Standing,31,RFSC
31R460,Susan E. Wagner High School,High School,HS,David Cugini,Anthony Lodico,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"HS: Audition, Ed. Opt., Screened, Zoned Guarantee",0,,,,Good Standing,31,RFSC
